target_id	length	eff_length	est_counts	tpm
cgd1_1600-RA	393	94.0931	1	155.512
cgd1_1610-RA	1398	1099	0	0
cgd1_1620-RA	1210	911	0	0
cgd1_1625-RA	73	4.36592	0	0
cgd1_1630-RA	928	629	5	116.316
cgd1_1640-RA	8906	8607	2	3.40016
cgd1_1650-RA	402	103.035	1	142.016
cgd1_1660-RA	324	35.8135	4	1634.31
cgd1_1670-RA	1386	1087	4	53.8457
cgd1_1680-RA	3102	2803	5	26.1016
cgd1_1690-RA	1983	1684	5	43.4459
cgd1_170-RA	858	559	0	0
cgd1_1700-RA	2488	2189	12	80.2151
cgd1_1710-RA	1348	1049	0	0
cgd1_1720-RA	5427	5128	6	17.1208
cgd1_1730-RA	1245	946	33	510.439
cgd1_1740-RA	830	531	0	0
cgd1_1750-RA	1539	1240	0	0
cgd1_1760-RA	1196	897	1	16.3128
cgd1_1770-RA	417	118.006	3	371.997
cgd1_1780-RA	1383	1084	1	13.4987
cgd1_1790-RA	1983	1684	0	0
cgd1_180-RA	1587	1288	2	22.7214
cgd1_1800-RA	1482	1183	0	0
cgd1_1810-RA	2022	1723	4	33.97
cgd1_1820-RA	579	280	0	0
cgd1_1830-RA	618	319	7	321.091
cgd1_1840-RA	2799	2500	1	5.85303
cgd1_1850-RA	450	151	0	0
cgd1_1860-RA	1131	832	0	0
cgd1_1870-RA	1461	1162	0	0
cgd1_1880-RA	612	313	1	46.7494
cgd1_1890-RA	681	382	1	38.3052
cgd1_190-RA	1683	1384	1	10.5727
cgd1_1900-RA	799	500	1	29.2652
cgd1_1910-RA	1010	711	0	0
cgd1_1920-RA	13909	13610	5	5.37567
cgd1_1930-RA	1476	1177	0	0
cgd1_1940-RA	558	259	0	0
cgd1_1950-RA	1242	943	6	93.1023
cgd1_1960-RA	630	331	0	0
cgd1_1970-RA	909	610	2	47.9757
cgd1_1980-RA	1494	1195	1	12.2448
cgd1_1990-RA	891	592	5	123.586
cgd1_20-RA	1464	1165	1	12.5602
cgd1_200-RA	549	250	0	0
cgd1_2000-RA	2094	1795	10	81.5185
cgd1_2010-RA	1899	1600	7	64.0175
cgd1_2020-RA	621	322	0	0
cgd1_203-RA	440	141	2	207.554
cgd1_2030-RA	1557	1258	6	69.7897
cgd1_2040-RA	1599	1300	50	562.791
cgd1_2050-RA	801	502	2	58.2971
cgd1_2060-RA	558	259	10	564.964
cgd1_2070-RA	1500	1201	2	24.3673
cgd1_2080-RA	693	394	0	0
cgd1_2090-RA	1113	814	0	0
cgd1_210-RA	615	316	2	92.6112
cgd1_2100-RA	1413	1114	2	26.2703
cgd1_2110-RA	4674	4375	0	0
cgd1_2120-RA	2790	2491	2	11.7484
cgd1_2130-RA	1923	1624	6	54.0612
cgd1_2140-RA	846	547	1	26.7506
cgd1_2150-RA	2070	1771	0	0
cgd1_2160-RA	2250	1951	0	0
cgd1_2170-RA	1157	858	2	34.1086
cgd1_2180-RA	1782	1483	3	29.6006
cgd1_2190-RA	2934	2635	0	0
cgd1_220-RA	1281	982	2	29.8016
cgd1_2200-RA	1374	1075	3	40.8351
cgd1_2210-RA	360	62.6012	1	233.743
cgd1_2220-RA	642	343	6	255.963
cgd1_2230-RA	1197	898	1	16.2946
cgd1_2240-RA	1278	979	5	74.7323
cgd1_2250-RA	432	133.001	0	0
cgd1_2260-RA	435	136	2	215.184
cgd1_2270-RA	324	35.8135	6	2451.46
cgd1_2280-RA	558	259	2	112.993
cgd1_2290-RA	2043	1744	0	0
cgd1_2293-RA	237	11.4228	0	0
cgd1_230-RA	1425	1126	4	51.9807
cgd1_2300-RA	4701	4402	2	6.64815
cgd1_2310-RA	492	193	0	0
cgd1_2313-RA	341	47.0146	0	0
cgd1_2320-RA	1323	1024	0	0
cgd1_2330-RA	843	544	6	161.389
cgd1_2340-RA	546	247	0	0
cgd1_2350-RA	1680	1381	4	42.3826
cgd1_2360-RA	915	616	6	142.525
cgd1_2370-RA	990	691	5	105.88
cgd1_2380-RA	1689	1390	0	0
cgd1_2390-RA	660	361	0	0
cgd1_240-RA	1065	766	0	0
cgd1_2400-RA	996	697	15	314.905
cgd1_2403-RA	462	163	3	269.311
cgd1_2410-RA	3186	2887	0	0
cgd1_2420-RA	1173	874	5	83.7104
cgd1_2430-RA	936	637	1	22.9711
cgd1_2440-RA	1386	1087	0	0
cgd1_2450-RA	2748	2449	0	0
cgd1_2460-RA	573	274	6	320.421
cgd1_2470-RA	951	652	0	0
cgd1_2480-RA	1315	1016	1	14.4021
cgd1_2490-RA	1003	704	5	103.925
cgd1_250-RA	1634	1335	0	0
cgd1_2500-RA	1899	1600	2	18.2907
cgd1_2510-RA	879	580	2	50.4572
cgd1_2520-RA	321	34.13	0	0
cgd1_2530-RA	3897	3598	1	4.06686
cgd1_2540-RA	3567	3268	0	0
cgd1_2550-RA	537	238	5	307.407
cgd1_2560-RA	930	631	1	23.1895
cgd1_2570-RA	4347	4048	5	18.0738
cgd1_2580-RA	744	445	1	32.8822
cgd1_2590-RA	771	472	0	0
cgd1_260-RA	1386	1087	10	134.614
cgd1_2600-RA	2262	1963	1	7.45419
cgd1_2610-RA	6264	5965	0	0
cgd1_2620-RA	3035	2736	1	5.34816
cgd1_2630-RA	1158	859	3	51.1033
cgd1_2635-RA	73	4.36592	0	0
cgd1_2640-RA	354	57.3804	0	0
cgd1_2650-RA	2604	2305	1	6.34819
cgd1_2660-RA	543	244	2	119.939
cgd1_2663-RA	527	228	5	320.89
cgd1_2670-RA	1512	1213	5	60.3157
cgd1_2680-RA	873	574	2	50.9846
cgd1_2690-RA	204	8.62912	0	0
cgd1_270-RA	438	139	0	0
cgd1_2700-RA	1224	925	2	31.638
cgd1_2710-RA	1068	769	1	19.0281
cgd1_2720-RA	2283	1984	7	51.627
cgd1_2730-RA	2082	1783	46	377.509
cgd1_2740-RA	2586	2287	10	63.9815
cgd1_2750-RA	1896	1597	0	0
cgd1_2760-RA	1197	898	3	48.8839
cgd1_2770-RA	3846	3547	4	16.5014
cgd1_2780-RA	1161	862	1	16.9751
cgd1_2783-RA	740	441	0	0
cgd1_2790-RA	496	197	3	222.831
cgd1_280-RA	1104	805	7	127.24
cgd1_2800-RA	522	223	0	0
cgd1_2810-RA	1648	1349	3	32.5409
cgd1_2830-RA	1108	809	2	36.1745
cgd1_2840-RA	4571	4272	0	0
cgd1_2850-RA	3468	3169	4	18.4696
cgd1_2860-RA	1610	1311	2	22.3228
cgd1_2870-RA	2079	1780	3	24.6616
cgd1_2880-RA	1934	1635	86	769.665
cgd1_2890-RA	2946	2647	6	33.1679
cgd1_290-RA	1500	1201	9	109.653
cgd1_2900-RA	1773	1474	0	0
cgd1_2910-RA	420	121.004	0	0
cgd1_2920-RA	663	364	2	80.3988
cgd1_2940-RA	777	478	1	30.6121
cgd1_2943-RA	623	324	1	45.1623
cgd1_2950-RA	1122	823	2	35.5591
cgd1_2960-RA	2428	2129	4	27.4919
cgd1_2970-RA	1167	868	1	16.8578
cgd1_2980-RA	744	445	6	197.293
cgd1_2990-RA	417	118.006	0	0
cgd1_30-RA	4953	4654	0	0
cgd1_300-RA	328	38.1945	1	383.107
cgd1_3000-RA	489	190	14	1078.19
cgd1_3010-RA	855	556	6	157.906
cgd1_3020-RA	1110	811	84	1515.58
cgd1_3030-RA	2463	2164	8	54.0946
cgd1_3033-RA	657	358	0	0
cgd1_3040-RA	753	454	19	612.377
cgd1_3050-RA	1380	1081	5	67.6807
cgd1_3060-RA	1359	1060	7	96.6302
cgd1_3070-RA	11588	11289	6	7.77708
cgd1_3080-RA	993	694	0	0
cgd1_3090-RA	1227	928	0	0
cgd1_3095-RA	71	4.33451	0	0
cgd1_310-RA	1095	796	1	18.3826
cgd1_3100-RA	2180	1881	1	7.77915
cgd1_3110-RA	2538	2239	0	0
cgd1_3120-RA	2249	1950	6	45.0233
cgd1_3130-RA	2079	1780	9	73.9849
cgd1_3140-RA	618	319	12	550.442
cgd1_3150-RA	984	685	1	21.3614
cgd1_3160-RA	4359	4060	2.12288	7.65104
cgd1_3170-RA	4860	4561	7.00952	22.4879
cgd1_3180-RA	1371	1072	1	13.6498
cgd1_3190-RA	2390	2091	0	0
cgd1_320-RA	1773	1474	2	19.8542
cgd1_3200-RA	864	565	3	77.6951
cgd1_3210-RA	3123	2824	2	10.363
cgd1_3220-RA	2022	1723	0	0
cgd1_3230-RA	2640	2341	5	31.2528
cgd1_3240-RA	9555	9256	9	14.2279
cgd1_3250-RA	726	427	7	239.878
cgd1_3260-RA	1038	739	0	0
cgd1_3270-RA	2323	2024	3	21.6886
cgd1_3280-RA	939	640	0	0
cgd1_3290-RA	2407	2108	7	48.5902
cgd1_330-RA	2648	2349	36	224.254
cgd1_3300-RA	891	592	4	98.8688
cgd1_3310-RA	684	385	0	0
cgd1_3320-RA	855	556	0	0
cgd1_3330-RA	631	332	0	0
cgd1_3340-RA	1484	1185	8	98.7853
cgd1_3343-RA	494	195	6	450.233
cgd1_3350-RA	519	220	0	0
cgd1_3360-RA	1932	1633	0	0
cgd1_3370-RA	636	337	0	0
cgd1_3380-RA	889	590	2	49.602
cgd1_3390-RA	1884	1585	6	55.3915
cgd1_340-RA	1483	1184	1	12.3586
cgd1_3400-RA	1240	941	9	139.95
cgd1_3410-RA	273	16.9784	0	0
cgd1_3420-RA	2205	1906	3.02784	23.2451
cgd1_3430-RA	428	129.001	0	0
cgd1_3440-RA	1470	1171	0	0
cgd1_3450-RA	2022	1723	22	186.835
cgd1_3460-RA	960	661	2	44.2741
cgd1_3470-RA	588	289	0	0
cgd1_3480-RA	1838	1539	28	266.22
cgd1_3490-RA	457	158	4	370.445
cgd1_350-RA	2343	2044	1	7.1588
cgd1_3500-RA	2495	2196	16	106.613
cgd1_3510-RA	1761	1462	6	60.0516
cgd1_3520-RA	1671	1372	14	149.312
cgd1_3530-RA	2680	2381	31	190.512
cgd1_3540-RA	5820	5521	9	23.8531
cgd1_3543-RA	497	198	1	73.9019
cgd1_3550-RA	2778	2479	10	59.0261
cgd1_3560-RA	381	82.2997	0	0
cgd1_3570-RA	1260	961	16	243.623
cgd1_3580-RA	429	130.001	2	225.115
cgd1_3583-RA	821	522	0	0
cgd1_3590-RA	1338	1039	4	56.3333
cgd1_360-RA	2511	2212	7	46.3056
cgd1_3600-RA	2254	1955	3	22.4541
cgd1_3610-RA	2808	2509	1	5.83204
cgd1_3620-RA	1107	808	0	0
cgd1_3630-RA	2238	1939	3	22.6394
cgd1_3640-RA	1569	1270	4	46.0869
cgd1_3650-RA	1059	760	3	57.7602
cgd1_3660-RA	618	319	0	0
cgd1_3670-RA	6618	6319	29	67.1538
cgd1_3680-RA	1613	1314	91	1013.37
cgd1_3690-RA	3078	2779	5	26.3271
cgd1_370-RA	2244	1945	7	52.6622
cgd1_3700-RA	1362	1063	11	151.419
cgd1_3710-RA	2088	1789	7	57.2544
cgd1_3720-RA	1263	964	5	75.8951
cgd1_3730-RA	2091	1792	15	122.483
cgd1_3740-RA	4224	3925	2	7.45609
cgd1_3750-RA	861	562	1	26.0366
cgd1_3760-RA	3480	3181	2	9.19999
cgd1_3770-RA	531	232	0	0
cgd1_3780-RA	2445	2146	12	81.8224
cgd1_3790-RA	3819	3520	1	4.15698
cgd1_380-RA	1360	1061	0	0
cgd1_3800-RA	573	274	1	53.4036
cgd1_3810-RA	2739	2440	102	611.69
cgd1_3820-RA	2988	2689	5	27.2082
cgd1_3830-RA	604	305	5	239.878
cgd1_3840-RA	3224	2925	1	5.00259
cgd1_3850-RA	2775	2476	2	11.8195
cgd1_3860-RA	1292	993	1	14.7357
cgd1_390-RA	997	698	4	83.8543
cgd1_40-RA	1152	853	2	34.3085
cgd1_400-RA	2187	1888	3	23.2509
cgd1_410-RA	527	228	0	0
cgd1_420-RA	628	329	4	177.904
cgd1_430-RA	617	318	2	92.0288
cgd1_440-RA	692	393	7	260.631
cgd1_450-RA	2006	1707	0	0
cgd1_460-RA	2015	1716	1	8.52714
cgd1_470-RA	2799	2500	8	46.8242
cgd1_480-RA	498	199	1	73.5305
cgd1_490-RA	393	94.0931	0	0
cgd1_493-RA	456	157	1	93.2011
cgd1_5-RA	698	399	3886.6	142534
cgd1_50-RA	3140	2841	6	30.903
cgd1_500-RA	1477	1178	2	24.8431
cgd1_510-RA	1906	1607	2	18.211
cgd1_520-RA	1422	1123	59	768.764
cgd1_530-RA	530	231	8	506.756
cgd1_540-RA	711	412	8	284.128
cgd1_543-RA	495	196	1	74.656
cgd1_550-RA	8988	8689	2.00765	3.38096
cgd1_560-RA	1357	1058	1	13.8304
cgd1_570-RA	705	406	3	108.122
cgd1_580-RA	2787	2488	16	94.1002
cgd1_590-RA	7584	7285	14	28.1203
cgd1_60-RA	903	604	0	0
cgd1_600-RA	1555	1256	4	46.6006
cgd1_610-RA	708	409	0	0
cgd1_620-RA	1317	1018	0	0
cgd1_630-RA	930	631	1	23.1895
cgd1_640-RA	4369	4070	29	104.262
cgd1_645-RA	81	4.49682	0	0
cgd1_650-RA	3822	3523	3	12.4603
cgd1_660-RA	1017	718	36	733.667
cgd1_670-RA	3531	3232	7	31.6918
cgd1_680-RA	1549	1250	0	0
cgd1_690-RA	1252	953	2	30.7085
cgd1_70-RA	357	59.9608	0	0
cgd1_700-RA	4296	3997	5	18.3044
cgd1_710-RA	3581	3282	2	8.91687
cgd1_720-RA	636	337	0	0
cgd1_730-RA	1066	767	3	57.233
cgd1_733-RA	569	270	3	162.584
cgd1_740-RA	846	547	2	53.5012
cgd1_750-RA	15741	15442	3	2.84275
cgd1_760-RA	2786	2487	8	47.069
cgd1_770-RA	1614	1315	1	11.1274
cgd1_780-RA	844	545	2	53.6975
cgd1_790-RA	4197	3898	14	52.5542
cgd1_80-RA	444	145	0	0
cgd1_800-RA	1974	1675	7	61.1511
cgd1_810-RA	1803	1504	1	9.72911
cgd1_820-RA	2510	2211	6	39.7085
cgd1_830-RA	3140	2841	10	51.505
cgd1_840-RA	634	335	17	742.549
cgd1_843-RA	254	13.5904	0	0
cgd1_850-RA	465	166	8	705.184
cgd1_860-RA	222	9.97161	0	0
cgd1_870-RA	633	334	7	306.671
cgd1_880-RA	1218	919	47	748.347
cgd1_890-RA	4269	3970	10	36.8579
cgd1_90-RA	2274	1975	4	29.6356
cgd1_900-RA	318	32.5326	0	0
cgd1_905-RA	74	4.38182	0	0
cgd1_910-RA	1046	747	7	137.119
cgd1_920-RA	1716	1417	5	51.6322
cgd1_930-RA	900	601	18	438.247
cgd1_940-RA	540	241	0	0
cgd1_950-RA	1446	1147	3	38.2718
cgd1_960-RA	1458	1159	9	113.627
cgd1_970-RA	2502	2203	24.3664	161.844
cgd1_980-RA	2625	2326	11	69.1996
cgd1_990-RA	3444	3145	27	125.621
Cgd2_140-RA	276	17.6374	2	1659.27
Cgd2_1810-RA	945	646	0	0
Cgd2_2990-RA	714	415	12	423.111
cgd2_10-RA	1338	1039	0	0
cgd2_100-RA	1239	940	24	373.598
cgd2_1000-RA	1920	1621	2	18.0538
cgd2_1010-RA	1761	1462	12	120.103
cgd2_1020-RA	1293	994	3	44.1627
cgd2_1030-RA	945	646	0	0
cgd2_1040-RA	576	277	0	0
cgd2_1050-RA	1044	745	2	39.2821
cgd2_1060-RA	2157	1858	6	47.2527
cgd2_1070-RA	321	34.13	5	2143.65
cgd2_1080-RA	1755	1456	2	20.0997
cgd2_1090-RA	1518	1219	2	24.0075
cgd2_110-RA	1721	1422	1	10.2901
cgd2_1100-RA	2913	2614	3	16.7933
cgd2_1110-RA	1513	1214	0	0
cgd2_1120-RA	1488	1189	3	36.9199
cgd2_1130-RA	2046	1747	2	16.7517
cgd2_1140-RA	969	670	4	87.3587
cgd2_1150-RA	1008	709	6	123.83
cgd2_1160-RA	2022	1723	11	93.4175
cgd2_1170-RA	1428	1129	1	12.9607
cgd2_1190-RA	1863	1564	1	9.35587
cgd2_120-RA	368	69.8927	1	209.358
cgd2_1200-RA	930	631	1	23.1895
cgd2_1210-RA	765	466	0	0
cgd2_1220-RA	1716	1417	3	30.9793
cgd2_1230-RA	2253	1954	3	22.4656
cgd2_1240-RA	1302	1003	4	58.3552
cgd2_1250-RA	2691	2392	4	24.4692
cgd2_1260-RA	2436	2137	0	0
cgd2_1270-RA	2487	2188	1	6.68765
cgd2_1280-RA	2058	1759	3	24.9561
cgd2_1290-RA	1269	970	2	30.1703
cgd2_130-RA	339	45.5517	3	963.691
cgd2_1300-RA	2034	1735	22	185.543
cgd2_1310-RA	1449	1150	6	76.3439
cgd2_1330-RA	1374	1075	3	40.8351
cgd2_1340-RA	2037	1738	0	0
cgd2_1350-RA	1386	1087	9	121.153
cgd2_1360-RA	1623	1324	17	187.881
cgd2_1365-RA	80	4.47998	0	0
cgd2_1370-RA	2634	2335	3	18.7999
cgd2_1372-RA	1757	1458	0.00802588	0.0805482
cgd2_1373-RA	7300	7001	114783	239904
cgd2_1375-RA	1758	1459	0	0
cgd2_1376-RA	152	6.19169	0	0
cgd2_1377-RA	3459	3160	3	13.8917
cgd2_1380-RA	885	586	0	0
cgd2_1390-RA	591	292	0	0
cgd2_1400-RA	1842	1543	0	0
cgd2_1410-RA	429	130.001	7	787.901
cgd2_1420-RA	1470	1171	4	49.9832
cgd2_1430-RA	1383	1084	3	40.4961
cgd2_1440-RA	771	472	6	186.007
cgd2_1450-RA	1725	1426	1	10.2613
cgd2_1460-RA	2012	1713	1	8.54208
cgd2_1470-RA	567	268	0	0
cgd2_1480-RA	1317	1018	3	43.1215
cgd2_1490-RA	1002	703	0	0
cgd2_150-RA	1255	956	11	168.366
cgd2_1500-RA	1623	1324	4	44.2072
cgd2_1510-RA	2418	2119	0	0
cgd2_1520-RA	1779	1480	2	19.7738
cgd2_1530-RA	1212	913	0	0
cgd2_1540-RA	456	157	0	0
cgd2_1550-RA	1488	1189	0	0
cgd2_1560-RA	1599	1300	3	33.7675
cgd2_1570-RA	921	622	2	47.0501
cgd2_1580-RA	366	68.0394	1	215.06
cgd2_1590-RA	1968	1669	3	26.3018
cgd2_160-RA	1382	1083	4	54.0446
cgd2_1600-RA	2589	2290	3	19.1693
cgd2_1610-RA	1551	1252	7	81.8115
cgd2_1620-RA	759	460	7	222.67
cgd2_1630-RA	620	321	0	0
cgd2_1640-RA	2367	2068	0	0
cgd2_1650-RA	1407	1108	3	39.6189
cgd2_1660-RA	510	211	0	0
cgd2_1670-RA	354	57.3804	0	0
cgd2_1680-RA	1076	777	1	18.8321
cgd2_1690-RA	303	25.7547	0	0
cgd2_170-RA	470	171	23	1968.12
cgd2_1700-RA	519	220	1	66.5117
cgd2_1710-RA	3504	3205	2	9.13109
cgd2_1713-RA	591	292	0	0
cgd2_1720-RA	1800	1501	2	19.4971
cgd2_1730-RA	1227	928	2	31.5357
cgd2_1740-RA	2409	2110	3	20.8046
cgd2_1745-RA	85	4.5656	0	0
cgd2_1750-RA	1449	1150	2	25.448
cgd2_1760-RA	1139	840	5	87.0987
cgd2_1770-RA	1278	979	1	14.9465
cgd2_1780-RA	1317	1018	14	201.234
cgd2_1790-RA	3120	2821	0	0
cgd2_180-RA	603	304	0	0
cgd2_1800-RA	1315	1016	2	28.8043
cgd2_1820-RA	603	304	0	0
cgd2_1823-RA	496	197	0	0
cgd2_1830-RA	1146	847	2	34.5515
cgd2_1840-RA	1548	1249	5	58.5772
cgd2_1850-RA	981	682	1	21.4554
cgd2_1860-RA	3741	3442	0	0
cgd2_1870-RA	942	643	29	659.945
cgd2_1880-RA	348	52.4205	0	0
cgd2_1890-RA	705	406	3	108.122
cgd2_190-RA	411	112.012	0	0
cgd2_1900-RA	1008	709	4	82.5533
cgd2_1910-RA	1605	1306	34	380.94
cgd2_1920-RA	3423	3124	6	28.1035
cgd2_1930-RA	498	199	1	73.5305
cgd2_1940-RA	660	361	8	324.268
cgd2_1950-RA	1980	1681	0	0
cgd2_1960-RA	2133	1834	0	0
cgd2_1970-RA	2889	2590	1	5.64964
cgd2_1980-RA	1113	814	3	53.9284
cgd2_1990-RA	702	403	2	72.6182
cgd2_20-RA	2049	1750	85	710.725
cgd2_200-RA	972	673	46	1000.15
cgd2_2000-RA	997	698	5	104.818
cgd2_2010-RA	804	505	3	86.9262
cgd2_2020-RA	618	319	1	45.8701
cgd2_2030-RA	631	332	0	0
cgd2_2040-RA	1221	922	4	63.4819
cgd2_2050-RA	867	568	6	154.569
cgd2_2060-RA	2130	1831	3	23.9747
cgd2_2070-RA	1578	1279	11	125.847
cgd2_2080-RA	1046	747	4	78.3538
cgd2_2090-RA	3259	2960	4	19.7738
cgd2_210-RA	1741	1442	10	101.474
cgd2_2100-RA	645	346	47	1987.66
cgd2_2110-RA	567	268	34	1856.37
cgd2_2120-RA	297	23.5517	5	3106.48
cgd2_2130-RA	4281	3982	3	11.024
cgd2_2140-RA	5457	5158	0	0
cgd2_2150-RA	408	109.017	1	134.223
cgd2_2160-RA	2880	2581	1	5.66934
cgd2_2170-RA	1689	1390	4	42.1081
cgd2_2180-RA	351	54.8653	0	0
cgd2_2190-RA	1242	943	1	15.517
cgd2_220-RA	1724	1425	0	0
cgd2_2200-RA	306	26.9586	1	542.78
cgd2_2210-RA	1212	913	4	64.1077
cgd2_2220-RA	855	556	3	78.9528
cgd2_2230-RA	2502	2203	3	19.9263
cgd2_2240-RA	1386	1087	5	67.3072
cgd2_2250-RA	495	196	7	522.592
cgd2_2260-RA	2034	1735	3	25.3013
cgd2_2270-RA	1038	739	0	0
cgd2_2280-RA	1680	1381	1	10.5956
cgd2_2290-RA	924	625	0	0
cgd2_230-RA	5048	4749	1	3.08119
cgd2_2300-RA	1464	1165	1	12.5602
cgd2_2310-RA	1635	1336	0	0
cgd2_2320-RA	5061	4762	0	0
cgd2_2330-RA	507	208	0	0
cgd2_2340-RA	4959	4660	12	37.6805
cgd2_2350-RA	1716	1417	2	20.6529
cgd2_2360-RA	5907	5608	2	5.21847
cgd2_2370-RA	405	106.025	0	0
cgd2_2380-RA	966	667	0	0
cgd2_2390-RA	1011	712	5	102.757
cgd2_240-RA	867	568	4	103.046
cgd2_2400-RA	3876	3577	2	8.18148
cgd2_2410-RA	468	169	1	86.5833
cgd2_2420-RA	1446	1147	1	12.7573
cgd2_2430-RA	957	658	1	22.238
cgd2_2440-RA	393	94.0931	1	155.512
cgd2_2450-RA	504	205	1	71.3784
cgd2_2460-RA	586	287	3	152.954
cgd2_2470-RA	705	406	0	0
cgd2_2480-RA	1419	1120	4	52.2592
cgd2_2490-RA	885	586	1	24.9703
cgd2_250-RA	393	94.0931	3	466.535
cgd2_2500-RA	1695	1396	5	52.4089
cgd2_2510-RA	2295	1996	12	87.9714
cgd2_2520-RA	832	533	8	219.626
cgd2_2523-RA	751	452	4	129.492
cgd2_2530-RA	1029	730	7	140.312
cgd2_2533-RA	408	109.017	6	805.335
cgd2_2540-RA	327	37.5845	3	1167.97
cgd2_2550-RA	5610	5311	6	16.5309
cgd2_2560-RA	2976	2677	12	65.5924
cgd2_2570-RA	799	500	3	87.7955
cgd2_2580-RA	6960	6661	3	6.59026
cgd2_2590-RA	384	85.2271	0	0
cgd2_260-RA	1037	738	3	59.482
cgd2_2600-RA	1394	1095	0	0
cgd2_2610-RA	7839	7540	2	3.88132
cgd2_2620-RA	1800	1501	2	19.4971
cgd2_2630-RA	1971	1672	4	35.0062
cgd2_2640-RA	558	259	1	56.4964
cgd2_2650-RA	1257	958	5	76.3704
cgd2_2660-RA	1293	994	9	132.488
cgd2_2670-RA	1245	946	3	46.4035
cgd2_2680-RA	4305	4006	1	3.65267
cgd2_2690-RA	618	319	2	91.7403
cgd2_270-RA	2081	1782	11	90.3246
cgd2_2700-RA	1488	1189	26	319.972
cgd2_2710-RA	1653	1354	0	0
cgd2_2720-RA	3012	2713	0	0
cgd2_2730-RA	3489	3190	7	32.1091
cgd2_2740-RA	1620	1321	5	55.3845
cgd2_2750-RA	4050	3751	12	46.8118
cgd2_2760-RA	2273	1974	9	66.7139
cgd2_2770-RA	6555	6256	2	4.67793
cgd2_2780-RA	1122	823	5	88.8978
cgd2_2790-RA	1099	800	0	0
cgd2_280-RA	618	319	20	917.403
cgd2_2800-RA	843	544	4	107.592
cgd2_2810-RA	693	394	1	37.1385
cgd2_2820-RA	457	158	1	92.6112
cgd2_2830-RA	921	622	0	0
cgd2_2840-RA	3333	3034	15	72.343
cgd2_2850-RA	555	256	0	0
cgd2_2860-RA	570	271	2	107.989
cgd2_2870-RA	207	8.82844	0	0
cgd2_2880-RA	1122	823	1	17.7796
cgd2_2890-RA	897	598	0	0
cgd2_290-RA	1486	1187	0	0
cgd2_2900-RA	516	217	1	67.4312
cgd2_2910-RA	3669	3370	4	17.368
cgd2_2920-RA	1103	804	21	382.194
cgd2_2930-RA	1649	1350	0	0
