target_id	length	eff_length	est_counts	tpm
cgd1_520-RA	1422	1123	17	215.368
cgd1_530-RA	530	231	5	307.943
cgd1_540-RA	711	412	5	172.657
cgd1_543-RA	495	196	1	72.5865
cgd1_550-RA	8988	8689	1.02081	1.67143
cgd1_560-RA	1357	1058	0	0
cgd1_570-RA	705	406	3	105.125
cgd1_580-RA	2787	2488	24	137.237
cgd1_590-RA	7584	7285	33	64.446
cgd1_60-RA	903	604	2	47.1091
cgd1_600-RA	1555	1256	1	11.3272
cgd1_610-RA	708	409	4	139.139
cgd1_620-RA	1317	1018	0	0
cgd1_630-RA	930	631	0	0
cgd1_640-RA	4369	4070	39	136.327
cgd1_645-RA	81	4.49682	0	0
cgd1_650-RA	3822	3523	5	20.1915
cgd1_660-RA	1017	718	13	257.591
cgd1_670-RA	3531	3232	4	17.6076
cgd1_680-RA	1549	1250	1	11.3816
cgd1_690-RA	1252	953	1	14.9286
cgd1_70-RA	357	59.9608	0	0
cgd1_700-RA	4296	3997	2	7.11881
cgd1_710-RA	3581	3282	0	0
cgd1_720-RA	636	337	0	0
cgd1_730-RA	1066	767	1	18.5488
cgd1_733-RA	569	270	0	0
cgd1_740-RA	846	547	1	26.009
cgd1_750-RA	15741	15442	0	0
cgd1_760-RA	2786	2487	7	40.0437
cgd1_770-RA	1614	1315	3	32.4569
cgd1_780-RA	844	545	0	0
cgd1_790-RA	4197	3898	0	0
cgd1_80-RA	444	145	1	98.1168
cgd1_800-RA	1974	1675	2	16.9874
cgd1_810-RA	1803	1504	0	0
cgd1_820-RA	2510	2211	2	12.8692
cgd1_830-RA	3140	2841	7	35.0541
cgd1_840-RA	634	335	1	42.4685
cgd1_843-RA	254	13.5904	0	0
cgd1_850-RA	465	166	11	942.749
cgd1_860-RA	222	9.97161	0	0
cgd1_870-RA	633	334	12	511.148
cgd1_880-RA	1218	919	41	634.717
cgd1_890-RA	4269	3970	7	25.0853
cgd1_90-RA	2274	1975	0	0
cgd1_900-RA	318	32.5326	0	0
cgd1_905-RA	74	4.38182	0	0
cgd1_910-RA	1046	747	11	209.5
cgd1_920-RA	1716	1417	2	20.0804
cgd1_930-RA	900	601	20	473.442
cgd1_940-RA	540	241	0	0
cgd1_950-RA	1446	1147	2	24.8072
cgd1_960-RA	1458	1159	8	98.2015
cgd1_970-RA	2502	2203	2.1749	14.0455
cgd1_980-RA	2625	2326	23	140.679
cgd1_990-RA	3444	3145	18	81.4261
Cgd2_140-RA	276	17.6374	3	2419.9
Cgd2_1810-RA	945	646	1	22.0231
Cgd2_2990-RA	714	415	16	548.509
cgd2_10-RA	1338	1039	0	0
cgd2_100-RA	1239	940	6	90.8103
cgd2_1000-RA	1920	1621	2	17.5533
cgd2_1010-RA	1761	1462	8	77.8492
cgd2_1020-RA	1293	994	6	85.8769
cgd2_1030-RA	945	646	0	0
cgd2_1040-RA	576	277	0	0
cgd2_1050-RA	1044	745	3	57.2897
cgd2_1060-RA	2157	1858	3	22.9714
cgd2_1070-RA	321	34.13	7	2917.92
cgd2_1080-RA	1755	1456	0	0
cgd2_1090-RA	1518	1219	0	0
cgd2_110-RA	1721	1422	0	0
cgd2_1100-RA	2913	2614	7	38.0982
cgd2_1110-RA	1513	1214	0	0
cgd2_1120-RA	1488	1189	1	11.9655
cgd2_1130-RA	2046	1747	0	0
cgd2_1140-RA	969	670	0	0
cgd2_1150-RA	1008	709	3	60.1986
cgd2_1160-RA	2022	1723	13	107.342
cgd2_1170-RA	1428	1129	0	0
cgd2_1190-RA	1863	1564	0	0
cgd2_120-RA	368	69.8927	3	610.662
cgd2_1200-RA	930	631	1	22.5467
cgd2_1210-RA	765	466	0	0
cgd2_1220-RA	1716	1417	1	10.0402
cgd2_1230-RA	2253	1954	0	0
cgd2_1240-RA	1302	1003	1	14.1844
cgd2_1250-RA	2691	2392	5	29.7386
cgd2_1260-RA	2436	2137	0	0
cgd2_1270-RA	2487	2188	0	0
cgd2_1280-RA	2058	1759	1	8.08809
cgd2_1290-RA	1269	970	3	44.0009
cgd2_130-RA	339	45.5517	3	936.977
cgd2_1300-RA	2034	1735	15	123
cgd2_1310-RA	1449	1150	0	0
cgd2_1330-RA	1374	1075	3	39.7031
cgd2_1340-RA	2037	1738	0	0
cgd2_1350-RA	1386	1087	10	130.883
cgd2_1360-RA	1623	1324	9	96.7088
cgd2_1365-RA	80	4.47998	0	0
cgd2_1370-RA	2634	2335	3	18.2787
cgd2_1372-RA	1757	1458	0.00768662	0.0750049
cgd2_1373-RA	7300	7001	164455	334194
cgd2_1375-RA	1758	1459	2	19.5023
cgd2_1376-RA	152	6.19169	0	0
cgd2_1377-RA	3459	3160	0	0
cgd2_1380-RA	885	586	0	0
cgd2_1390-RA	591	292	0	0
cgd2_1400-RA	1842	1543	0	0
cgd2_1410-RA	429	130.001	10	1094.37
cgd2_1420-RA	1470	1171	1	12.1494
cgd2_1430-RA	1383	1084	0	0
cgd2_1440-RA	771	472	3	90.4255
cgd2_1450-RA	1725	1426	1	9.97682
cgd2_1460-RA	2012	1713	1	8.30528
cgd2_1470-RA	567	268	0	0
cgd2_1480-RA	1317	1018	0	0
cgd2_1490-RA	1002	703	1	20.2375
cgd2_150-RA	1255	956	6	89.2905
cgd2_1500-RA	1623	1324	0	0
cgd2_1510-RA	2418	2119	0	0
cgd2_1520-RA	1779	1480	3	28.8384
cgd2_1530-RA	1212	913	0	0
cgd2_1540-RA	456	157	1	90.6175
cgd2_1550-RA	1488	1189	0	0
cgd2_1560-RA	1599	1300	1	10.9438
cgd2_1570-RA	921	622	0	0
cgd2_1580-RA	366	68.0394	1	209.099
cgd2_1590-RA	1968	1669	5	42.6212
cgd2_160-RA	1382	1083	4	52.5464
cgd2_1600-RA	2589	2290	5	31.0632
cgd2_1610-RA	1551	1252	3	34.0901
cgd2_1620-RA	759	460	6	185.569
cgd2_1630-RA	620	321	0	0
cgd2_1640-RA	2367	2068	0	0
cgd2_1650-RA	1407	1108	0	0
cgd2_1660-RA	510	211	0	0
cgd2_1670-RA	354	57.3804	0	0
cgd2_1680-RA	1076	777	1	18.3101
cgd2_1690-RA	303	25.7547	1	552.402
cgd2_170-RA	470	171	12	998.382
cgd2_1700-RA	519	220	3	194.004
cgd2_1710-RA	3504	3205	1	4.43898
cgd2_1713-RA	591	292	0	0
cgd2_1720-RA	1800	1501	1	9.47831
cgd2_1730-RA	1227	928	0	0
cgd2_1740-RA	2409	2110	2	13.4853
cgd2_1745-RA	85	4.5656	0	0
cgd2_1750-RA	1449	1150	0	0
cgd2_1760-RA	1139	840	4	67.7474
cgd2_1770-RA	1278	979	1	14.5321
cgd2_1780-RA	1317	1018	4	55.9016
cgd2_1790-RA	3120	2821	0	0
cgd2_180-RA	603	304	0	0
cgd2_1800-RA	1315	1016	2	28.0058
cgd2_1820-RA	603	304	4	187.197
cgd2_1823-RA	496	197	0	0
cgd2_1830-RA	1146	847	0	0
cgd2_1840-RA	1548	1249	0	0
cgd2_1850-RA	981	682	2	41.7212
cgd2_1860-RA	3741	3442	1	4.13334
cgd2_1870-RA	942	643	23	508.895
cgd2_1880-RA	348	52.4205	0	0
cgd2_1890-RA	705	406	8	280.334
cgd2_190-RA	411	112.012	0	0
cgd2_1900-RA	1008	709	1	20.0662
cgd2_1910-RA	1605	1306	33	359.486
cgd2_1920-RA	3423	3124	4	18.2163
cgd2_1930-RA	498	199	0	0
cgd2_1940-RA	660	361	7	275.869
cgd2_1950-RA	1980	1681	0	0
cgd2_1960-RA	2133	1834	3	23.272
cgd2_1970-RA	2889	2590	0	0
cgd2_1980-RA	1113	814	0	0
cgd2_1990-RA	702	403	4	141.21
cgd2_20-RA	2049	1750	50	406.484
cgd2_200-RA	972	673	41	866.723
cgd2_2000-RA	997	698	3	61.1473
cgd2_2010-RA	804	505	2	56.3443
cgd2_2020-RA	618	319	1	44.5986
cgd2_2030-RA	631	332	0	0
cgd2_2040-RA	1221	922	0	0
cgd2_2050-RA	867	568	4	100.19
cgd2_2060-RA	2130	1831	5	38.8502
cgd2_2070-RA	1578	1279	2	22.247
cgd2_2080-RA	1046	747	0	0
cgd2_2090-RA	3259	2960	2	9.6128
cgd2_210-RA	1741	1442	1	9.86612
cgd2_2100-RA	645	346	60	2467.1
cgd2_2110-RA	567	268	99	5255.48
cgd2_2120-RA	297	23.5517	1	604.072
cgd2_2130-RA	4281	3982	5	17.8641
cgd2_2140-RA	5457	5158	1	2.75823
cgd2_2150-RA	408	109.017	1	130.502
cgd2_2160-RA	2880	2581	2	11.0244
cgd2_2170-RA	1689	1390	0	0
cgd2_2180-RA	351	54.8653	0	0
cgd2_2190-RA	1242	943	3	45.2607
cgd2_220-RA	1724	1425	1	9.98382
cgd2_2200-RA	306	26.9586	1	527.734
cgd2_2210-RA	1212	913	0	0
cgd2_2220-RA	855	556	0	0
cgd2_2230-RA	2502	2203	2	12.916
cgd2_2240-RA	1386	1087	0	0
cgd2_2250-RA	495	196	2	145.173
cgd2_2260-RA	2034	1735	2	16.3999
cgd2_2270-RA	1038	739	1	19.2516
cgd2_2280-RA	1680	1381	0	0
cgd2_2290-RA	924	625	2	45.5262
cgd2_230-RA	5048	4749	1	2.99578
cgd2_2300-RA	1464	1165	0	0
cgd2_2310-RA	1635	1336	1	10.6489
cgd2_2320-RA	5061	4762	0	0
cgd2_2330-RA	507	208	0	0
cgd2_2340-RA	4959	4660	6	18.318
cgd2_2350-RA	1716	1417	2	20.0804
cgd2_2360-RA	5907	5608	0	0
cgd2_2370-RA	405	106.025	1	134.185
cgd2_2380-RA	966	667	0	0
cgd2_2390-RA	1011	712	0	0
cgd2_240-RA	867	568	5	125.237
cgd2_2400-RA	3876	3577	1	3.97734
cgd2_2410-RA	468	169	1	84.1831
cgd2_2420-RA	1446	1147	0	0
cgd2_2430-RA	957	658	2	43.243
cgd2_2440-RA	393	94.0931	9	1360.81
cgd2_2450-RA	504	205	0	0
cgd2_2460-RA	586	287	0	0
cgd2_2470-RA	705	406	0	0
cgd2_2480-RA	1419	1120	4	50.8105
cgd2_2490-RA	885	586	0	0
cgd2_250-RA	393	94.0931	6	907.204
cgd2_2500-RA	1695	1396	1	10.1912
cgd2_2510-RA	2295	1996	12	85.5327
cgd2_2520-RA	832	533	2	53.3844
cgd2_2523-RA	751	452	2	62.9511
cgd2_2530-RA	1029	730	5	97.4448
cgd2_2533-RA	408	109.017	3	391.505
cgd2_2540-RA	327	37.5845	2	757.064
cgd2_2550-RA	5610	5311	1	2.67877
cgd2_2560-RA	2976	2677	4	21.258
cgd2_2570-RA	799	500	3	85.3617
cgd2_2580-RA	6960	6661	4	8.54343
cgd2_2590-RA	384	85.2271	0	0
cgd2_260-RA	1037	738	2	38.5554
cgd2_2600-RA	1394	1095	0	0
cgd2_2610-RA	7839	7540	5	9.43431
cgd2_2620-RA	1800	1501	0	0
cgd2_2630-RA	1971	1672	2	17.0179
cgd2_2640-RA	558	259	1	54.9303
cgd2_2650-RA	1257	958	1	14.8507
cgd2_2660-RA	1293	994	3	42.9385
cgd2_2670-RA	1245	946	2	30.0781
cgd2_2680-RA	4305	4006	1	3.55141
cgd2_2690-RA	618	319	0	0
cgd2_270-RA	2081	1782	7	55.8859
cgd2_2700-RA	1488	1189	9	107.689
cgd2_2710-RA	1653	1354	2	21.0147
cgd2_2720-RA	3012	2713	0	0
cgd2_2730-RA	3489	3190	1	4.45986
cgd2_2740-RA	1620	1321	0	0
cgd2_2750-RA	4050	3751	9	34.1356
cgd2_2760-RA	2273	1974	1	7.20717
cgd2_2770-RA	6555	6256	1	2.27413
cgd2_2780-RA	1122	823	2	34.5734
cgd2_2790-RA	1099	800	6	106.702
cgd2_280-RA	618	319	21	936.57
cgd2_2800-RA	843	544	4	104.61
cgd2_2810-RA	693	394	0	0
cgd2_2820-RA	457	158	3	270.132
cgd2_2830-RA	921	622	3	68.6187
cgd2_2840-RA	3333	3034	2	9.37834
cgd2_2850-RA	555	256	1	55.574
cgd2_2860-RA	570	271	12	629.975
cgd2_2870-RA	207	8.82844	0	0
cgd2_2880-RA	1122	823	0	0
cgd2_2890-RA	897	598	1	23.7909
cgd2_290-RA	1486	1187	0	0
cgd2_2900-RA	516	217	0	0
cgd2_2910-RA	3669	3370	5	21.1082
cgd2_2920-RA	1103	804	21	371.599
cgd2_2930-RA	1649	1350	1	10.5385
cgd2_2940-RA	4955	4656	5	15.2781
cgd2_2950-RA	6889	6590	2	4.31774
cgd2_2960-RA	1578	1279	3	33.3705
cgd2_2970-RA	537	238	0	0
cgd2_2980-RA	3303	3004	1	4.736
cgd2_30-RA	1512	1213	0	0
cgd2_300-RA	3747	3448	1	4.12614
cgd2_3000-RA	435	136	5	523.048
cgd2_3010-RA	2244	1945	1	7.31462
cgd2_3020-RA	528	229	1	62.1264
