target_id	length	eff_length	est_counts	tpm
cgd1_1660-RA	324	35.8135	7	2419.2
cgd1_1670-RA	1386	1087	0	0
cgd1_1680-RA	3102	2803	9	39.741
cgd1_1690-RA	1983	1684	2	14.6997
cgd1_170-RA	858	559	0	0
cgd1_1700-RA	2488	2189	10	56.5424
cgd1_1710-RA	1348	1049	0	0
cgd1_1720-RA	5427	5128	11	26.55
cgd1_1730-RA	1245	946	23	300.924
cgd1_1740-RA	830	531	0	0
cgd1_1750-RA	1539	1240	0	0
cgd1_1760-RA	1196	897	0	0
cgd1_1770-RA	417	118.006	1	104.886
cgd1_1780-RA	1383	1084	0	0
cgd1_1790-RA	1983	1684	1	7.34984
cgd1_180-RA	1587	1288	0	0
cgd1_1800-RA	1482	1183	1	10.4625
cgd1_1810-RA	2022	1723	0	0
cgd1_1820-RA	579	280	0	0
cgd1_1830-RA	618	319	1	38.7998
cgd1_1840-RA	2799	2500	4	19.8034
cgd1_1850-RA	450	151	0	0
cgd1_1860-RA	1131	832	1	14.8764
cgd1_1870-RA	1461	1162	0	0
cgd1_1880-RA	612	313	1	39.5435
cgd1_1890-RA	681	382	3	97.2026
cgd1_190-RA	1683	1384	1	8.94301
cgd1_1900-RA	799	500	2	49.5085
cgd1_1910-RA	1010	711	0	0
cgd1_1920-RA	13909	13610	3	2.72824
cgd1_1930-RA	1476	1177	2	21.0316
cgd1_1940-RA	558	259	0	0
cgd1_1950-RA	1242	943	4	52.5011
cgd1_1960-RA	630	331	0	0
cgd1_1970-RA	909	610	3	60.8711
cgd1_1980-RA	1494	1195	3	31.0723
cgd1_1990-RA	891	592	1	20.9073
cgd1_20-RA	1464	1165	0	0
cgd1_200-RA	549	250	0	0
cgd1_2000-RA	2094	1795	2	13.7907
cgd1_2010-RA	1899	1600	1	7.7357
cgd1_2020-RA	621	322	3	115.315
cgd1_203-RA	440	141	0	0
cgd1_2030-RA	1557	1258	1	9.83873
cgd1_2040-RA	1599	1300	60	571.252
cgd1_2050-RA	801	502	0	0
cgd1_2060-RA	558	259	4	191.153
cgd1_2070-RA	1500	1201	1	10.3057
cgd1_2080-RA	693	394	1	31.414
cgd1_2090-RA	1113	814	0	0
cgd1_210-RA	615	316	2	78.3362
cgd1_2100-RA	1413	1114	0	0
cgd1_2110-RA	4674	4375	1	2.82906
cgd1_2120-RA	2790	2491	0	0
cgd1_2130-RA	1923	1624	7	53.3497
cgd1_2140-RA	846	547	0	0
cgd1_2150-RA	2070	1771	2	13.9776
cgd1_2160-RA	2250	1951	2	12.688
cgd1_2170-RA	1157	858	0	0
cgd1_2180-RA	1782	1483	0	0
cgd1_2190-RA	2934	2635	0	0
cgd1_220-RA	1281	982	0	0
cgd1_2200-RA	1374	1075	2	23.0272
cgd1_2210-RA	360	62.6012	0	0
cgd1_2220-RA	642	343	4	144.34
cgd1_2230-RA	1197	898	3	41.349
cgd1_2240-RA	1278	979	0	0
cgd1_2250-RA	432	133.001	5	465.303
cgd1_2260-RA	435	136	0	0
cgd1_2270-RA	324	35.8135	3	1036.8
cgd1_2280-RA	558	259	1	47.7881
cgd1_2290-RA	2043	1744	0	0
cgd1_2293-RA	237	11.4228	0	0
cgd1_230-RA	1425	1126	2	21.9842
cgd1_2300-RA	4701	4402	1	2.81171
cgd1_2310-RA	492	193	0	0
cgd1_2313-RA	341	47.0146	0	0
cgd1_2320-RA	1323	1024	7	84.6093
cgd1_2330-RA	843	544	0	0
cgd1_2340-RA	546	247	0	0
cgd1_2350-RA	1680	1381	0	0
cgd1_2360-RA	915	616	5	100.464
cgd1_2370-RA	990	691	0	0
cgd1_2380-RA	1689	1390	0	0
cgd1_2390-RA	660	361	0	0
cgd1_240-RA	1065	766	0	0
cgd1_2400-RA	996	697	15	266.366
cgd1_2403-RA	462	163	0	0
cgd1_2410-RA	3186	2887	1	4.28719
cgd1_2420-RA	1173	874	3	42.4844
cgd1_2430-RA	936	637	2	38.8607
cgd1_2440-RA	1386	1087	0	0
cgd1_2450-RA	2748	2449	4	20.2158
cgd1_2460-RA	573	274	6	271.032
cgd1_2470-RA	951	652	3	56.95
cgd1_2480-RA	1315	1016	0	0
cgd1_2490-RA	1003	704	8	140.649
cgd1_250-RA	1634	1335	4	37.085
cgd1_2500-RA	1899	1600	0	0
cgd1_2510-RA	879	580	1	21.3399
cgd1_2520-RA	321	34.13	0	0
cgd1_2530-RA	3897	3598	0	0
cgd1_2540-RA	3567	3268	1	3.78737
cgd1_2550-RA	537	238	0	0
cgd1_2560-RA	930	631	0	0
cgd1_2570-RA	4347	4048	2	6.11518
cgd1_2580-RA	744	445	0	0
cgd1_2590-RA	771	472	1	26.2227
cgd1_260-RA	1386	1087	0	0
cgd1_2600-RA	2262	1963	2	12.6104
cgd1_2610-RA	6264	5965	0	0
cgd1_2620-RA	3035	2736	5	22.619
cgd1_2630-RA	1158	859	0	0
cgd1_2635-RA	73	4.36592	0	0
cgd1_2640-RA	354	57.3804	0	0
cgd1_2650-RA	2604	2305	0	0
cgd1_2660-RA	543	244	0	0
cgd1_2663-RA	527	228	1	54.2856
cgd1_2670-RA	1512	1213	1	10.2037
cgd1_2680-RA	873	574	3	64.6888
cgd1_2690-RA	204	8.62912	0	0
cgd1_270-RA	438	139	0	0
cgd1_2700-RA	1224	925	0	0
cgd1_2710-RA	1068	769	0	0
cgd1_2720-RA	2283	1984	0	0
cgd1_2730-RA	2082	1783	11	76.3592
cgd1_2740-RA	2586	2287	3	16.2358
cgd1_2750-RA	1896	1597	0	0
cgd1_2760-RA	1197	898	8	110.264
cgd1_2770-RA	3846	3547	6	20.9368
cgd1_2780-RA	1161	862	0	0
cgd1_2783-RA	740	441	1	28.066
cgd1_2790-RA	496	197	1	62.8281
cgd1_280-RA	1104	805	8	123.002
cgd1_2800-RA	522	223	0	0
cgd1_2810-RA	1648	1349	2	18.3501
cgd1_2830-RA	1108	809	2	30.5986
cgd1_2840-RA	4571	4272	0	0
cgd1_2850-RA	3468	3169	4	15.6228
cgd1_2860-RA	1610	1311	0	0
cgd1_2870-RA	2079	1780	2	13.9069
cgd1_2880-RA	1934	1635	59	446.636
cgd1_2890-RA	2946	2647	5	23.3795
cgd1_290-RA	1500	1201	1	10.3057
cgd1_2900-RA	1773	1474	1	8.39696
cgd1_2910-RA	420	121.004	0	0
cgd1_2920-RA	663	364	0	0
cgd1_2940-RA	777	478	0	0
cgd1_2943-RA	623	324	0	0
cgd1_2950-RA	1122	823	0	0
cgd1_2960-RA	2428	2129	3	17.4408
cgd1_2970-RA	1167	868	0	0
cgd1_2980-RA	744	445	1	27.8138
cgd1_2990-RA	417	118.006	0	0
cgd1_30-RA	4953	4654	1	2.65946
cgd1_300-RA	328	38.1945	5	1620.28
cgd1_3000-RA	489	190	12	781.713
cgd1_3010-RA	855	556	2	44.522
cgd1_3020-RA	1110	811	56	854.647
cgd1_3030-RA	2463	2164	0	0
cgd1_3033-RA	657	358	0	0
cgd1_3040-RA	753	454	19	517.985
cgd1_3050-RA	1380	1081	1	11.4497
cgd1_3060-RA	1359	1060	0	0
cgd1_3070-RA	11588	11289	2	2.19278
cgd1_3080-RA	993	694	0	0
cgd1_3090-RA	1227	928	1	13.3374
cgd1_3095-RA	71	4.33451	0	0
cgd1_310-RA	1095	796	3	46.6475
cgd1_3100-RA	2180	1881	1	6.58008
cgd1_3110-RA	2538	2239	1	5.52797
cgd1_3120-RA	2249	1950	8	50.778
cgd1_3130-RA	2079	1780	10	69.5344
cgd1_3140-RA	618	319	7	271.598
cgd1_3150-RA	984	685	0	0
cgd1_3160-RA	4359	4060	0	0
cgd1_3170-RA	4860	4561	13.0021	35.2836
cgd1_3180-RA	1371	1072	0	0
cgd1_3190-RA	2390	2091	1	5.91924
cgd1_320-RA	1773	1474	3	25.1909
cgd1_3200-RA	864	565	1	21.9064
cgd1_3210-RA	3123	2824	0	0
cgd1_3220-RA	2022	1723	0	0
cgd1_3230-RA	2640	2341	3	15.8613
cgd1_3240-RA	9555	9256	6	8.0232
cgd1_3250-RA	726	427	0	0
cgd1_3260-RA	1038	739	0	0
cgd1_3270-RA	2323	2024	1	6.11518
cgd1_3280-RA	939	640	0	0
cgd1_3290-RA	2407	2108	2	11.743
cgd1_330-RA	2648	2349	43	226.571
cgd1_3300-RA	891	592	0	0
cgd1_3310-RA	684	385	0	0
cgd1_3320-RA	855	556	2	44.522
cgd1_3330-RA	631	332	0	0
cgd1_3340-RA	1484	1185	3	31.3345
cgd1_3343-RA	494	195	0	0
cgd1_3350-RA	519	220	0	0
cgd1_3360-RA	1932	1633	1	7.57938
cgd1_3370-RA	636	337	0	0
cgd1_3380-RA	889	590	0	0
cgd1_3390-RA	1884	1585	1	7.80891
cgd1_340-RA	1483	1184	3	31.361
cgd1_3400-RA	1240	941	0	0
cgd1_3410-RA	273	16.9784	0	0
cgd1_3420-RA	2205	1906	0	0
cgd1_3430-RA	428	129.001	0	0
cgd1_3440-RA	1470	1171	0	0
cgd1_3450-RA	2022	1723	32	229.871
cgd1_3460-RA	960	661	0	0
cgd1_3470-RA	588	289	1	42.8274
cgd1_3480-RA	1838	1539	6	48.2539
cgd1_3490-RA	457	158	0	0
cgd1_350-RA	2343	2044	1	6.05535
cgd1_3500-RA	2495	2196	9	50.7259
cgd1_3510-RA	1761	1462	8	67.7271
cgd1_3520-RA	1671	1372	26	234.552
cgd1_3530-RA	2680	2381	22	114.362
cgd1_3540-RA	5820	5521	2	4.48365
cgd1_3543-RA	497	198	1	62.5107
cgd1_3550-RA	2778	2479	8	39.9423
cgd1_3560-RA	381	82.2997	0	0
cgd1_3570-RA	1260	961	2	25.7588
cgd1_3580-RA	429	130.001	0	0
cgd1_3583-RA	821	522	1	23.711
cgd1_3590-RA	1338	1039	1	11.9125
cgd1_360-RA	2511	2212	0	0
cgd1_3600-RA	2254	1955	0	0
cgd1_3610-RA	2808	2509	6	29.5985
cgd1_3620-RA	1107	808	0	0
cgd1_3630-RA	2238	1939	1	6.38325
cgd1_3640-RA	1569	1270	0	0
cgd1_3650-RA	1059	760	0	0
cgd1_3660-RA	618	319	1	38.7998
cgd1_3670-RA	6618	6319	16	31.3395
cgd1_3680-RA	1613	1314	57	536.907
cgd1_3690-RA	3078	2779	5	22.269
cgd1_370-RA	2244	1945	0	0
cgd1_3700-RA	1362	1063	7	81.5051
cgd1_3710-RA	2088	1789	7	48.4292
cgd1_3720-RA	1263	964	3	38.518
cgd1_3730-RA	2091	1792	3	20.7206
cgd1_3740-RA	4224	3925	3	9.46022
cgd1_3750-RA	861	562	0	0
cgd1_3760-RA	3480	3181	1	3.89095
cgd1_3770-RA	531	232	1	53.3497
cgd1_3780-RA	2445	2146	16	92.2805
cgd1_3790-RA	3819	3520	0	0
cgd1_380-RA	1360	1061	2	23.3311
cgd1_3800-RA	573	274	0	0
cgd1_3810-RA	2739	2440	100	507.259
cgd1_3820-RA	2988	2689	1	4.60287
cgd1_3830-RA	604	305	6	243.484
cgd1_3840-RA	3224	2925	2	8.46299
cgd1_3850-RA	2775	2476	1	4.99884
cgd1_3860-RA	1292	993	1	12.4644
cgd1_390-RA	997	698	2	35.4645
cgd1_40-RA	1152	853	3	43.5303
cgd1_400-RA	2187	1888	0	0
cgd1_410-RA	527	228	0	0
cgd1_420-RA	628	329	3	112.861
cgd1_430-RA	617	318	1	38.9218
cgd1_440-RA	692	393	0	0
cgd1_450-RA	2006	1707	1	7.25081
cgd1_460-RA	2015	1716	0	0
cgd1_470-RA	2799	2500	8	39.6068
cgd1_480-RA	498	199	0	0
cgd1_490-RA	393	94.0931	0	0
cgd1_493-RA	456	157	0	0
cgd1_5-RA	698	399	4383.66	135983
cgd1_50-RA	3140	2841	0	0
cgd1_500-RA	1477	1178	5	52.5345
cgd1_510-RA	1906	1607	0	0
cgd1_520-RA	1422	1123	27	297.58
cgd1_530-RA	530	231	10	535.806
cgd1_540-RA	711	412	9	270.374
cgd1_543-RA	495	196	1	63.1486
cgd1_550-RA	8988	8689	0	0
cgd1_560-RA	1357	1058	0	0
cgd1_570-RA	705	406	1	30.4855
cgd1_580-RA	2787	2488	18	89.5451
cgd1_590-RA	7584	7285	52	88.3474
cgd1_60-RA	903	604	1	20.4919
cgd1_600-RA	1555	1256	2	19.7088
cgd1_610-RA	708	409	1	30.2619
cgd1_620-RA	1317	1018	2	24.3166
cgd1_630-RA	930	631	1	19.6151
cgd1_640-RA	4369	4070	35	106.437
cgd1_645-RA	81	4.49682	0	0
cgd1_650-RA	3822	3523	0	0
cgd1_660-RA	1017	718	24	413.72
cgd1_670-RA	3531	3232	0	0
cgd1_680-RA	1549	1250	0	0
cgd1_690-RA	1252	953	1	12.9875
cgd1_70-RA	357	59.9608	1	206.42
cgd1_700-RA	4296	3997	2	6.19321
cgd1_710-RA	3581	3282	0	0
cgd1_720-RA	636	337	1	36.7274
cgd1_730-RA	1066	767	0	0
cgd1_733-RA	569	270	0	0
cgd1_740-RA	846	547	0	0
cgd1_750-RA	15741	15442	6	4.80914
cgd1_760-RA	2786	2487	8	39.8138
cgd1_770-RA	1614	1315	2	18.8245
cgd1_780-RA	844	545	1	22.7103
cgd1_790-RA	4197	3898	0	0
cgd1_80-RA	444	145	0	0
cgd1_800-RA	1974	1675	1	7.38933
cgd1_810-RA	1803	1504	1	8.22947
cgd1_820-RA	2510	2211	4	22.3919
cgd1_830-RA	3140	2841	8	34.8529
cgd1_840-RA	634	335	0	0
cgd1_843-RA	254	13.5904	0	0
cgd1_850-RA	465	166	15	1118.41
cgd1_860-RA	222	9.97161	0	0
cgd1_870-RA	633	334	17	629.973
cgd1_880-RA	1218	919	49	659.934
cgd1_890-RA	4269	3970	22	68.5886
cgd1_90-RA	2274	1975	0	0
cgd1_900-RA	318	32.5326	0	0
cgd1_905-RA	74	4.38182	0	0
cgd1_910-RA	1046	747	5	82.8456
cgd1_920-RA	1716	1417	4	34.939
cgd1_930-RA	900	601	32	659.015
cgd1_940-RA	540	241	2	102.715
cgd1_950-RA	1446	1147	4	43.1635
cgd1_960-RA	1458	1159	4	42.7166
cgd1_970-RA	2502	2203	6.11215	34.3399
cgd1_980-RA	2625	2326	18	95.7817
cgd1_990-RA	3444	3145	29	114.129
Cgd2_140-RA	276	17.6374	1	701.754
Cgd2_1810-RA	945	646	2	38.3193
Cgd2_2990-RA	714	415	24	715.786
cgd2_10-RA	1338	1039	0	0
cgd2_100-RA	1239	940	5	65.8358
cgd2_1000-RA	1920	1621	2	15.271
cgd2_1010-RA	1761	1462	13	110.057
cgd2_1020-RA	1293	994	3	37.3555
cgd2_1030-RA	945	646	0	0
cgd2_1040-RA	576	277	0	0
cgd2_1050-RA	1044	745	0	0
cgd2_1060-RA	2157	1858	12	79.9384
cgd2_1070-RA	321	34.13	9	3263.82
cgd2_1080-RA	1755	1456	0	0
cgd2_1090-RA	1518	1219	1	10.1535
cgd2_110-RA	1721	1422	0	0
cgd2_1100-RA	2913	2614	3	14.2048
cgd2_1110-RA	1513	1214	0	0
cgd2_1120-RA	1488	1189	1	10.4097
cgd2_1130-RA	2046	1747	0	0
cgd2_1140-RA	969	670	1	18.4733
cgd2_1150-RA	1008	709	6	104.743
cgd2_1160-RA	2022	1723	9	64.6513
cgd2_1170-RA	1428	1129	3	32.8887
cgd2_1190-RA	1863	1564	0	0
cgd2_120-RA	368	69.8927	4	708.35
cgd2_1200-RA	930	631	2	39.2302
cgd2_1210-RA	765	466	0	0
cgd2_1220-RA	1716	1417	2	17.4695
cgd2_1230-RA	2253	1954	0	0
cgd2_1240-RA	1302	1003	0	0
cgd2_1250-RA	2691	2392	3	15.5232
cgd2_1260-RA	2436	2137	0	0
cgd2_1270-RA	2487	2188	0	0
cgd2_1280-RA	2058	1759	1	7.03646
cgd2_1290-RA	1269	970	1	12.7599
cgd2_130-RA	339	45.5517	1	271.716
cgd2_1300-RA	2034	1735	19	135.542
cgd2_1310-RA	1449	1150	0	0
cgd2_1330-RA	1374	1075	0	0
cgd2_1340-RA	2037	1738	4	28.4859
cgd2_1350-RA	1386	1087	6	68.319
cgd2_1360-RA	1623	1324	9	84.1345
cgd2_1365-RA	80	4.47998	0	0
cgd2_1370-RA	2634	2335	0	0
cgd2_1372-RA	1757	1458	2.07492e-05	0.000176142
cgd2_1373-RA	7300	7001	194623	344076
cgd2_1375-RA	1758	1459	0	0
cgd2_1376-RA	152	6.19169	0	0
cgd2_1377-RA	3459	3160	0	0
cgd2_1380-RA	885	586	0	0
cgd2_1390-RA	591	292	0	0
cgd2_1400-RA	1842	1543	0	0
cgd2_1410-RA	429	130.001	8	761.663
cgd2_1420-RA	1470	1171	2	21.1394
cgd2_1430-RA	1383	1084	0	0
cgd2_1440-RA	771	472	1	26.2227
cgd2_1450-RA	1725	1426	0	0
cgd2_1460-RA	2012	1713	1	7.22541
cgd2_1470-RA	567	268	0	0
cgd2_1480-RA	1317	1018	0	0
cgd2_1490-RA	1002	703	0	0
cgd2_150-RA	1255	956	2	25.8936
cgd2_1500-RA	1623	1324	0	0
cgd2_1510-RA	2418	2119	0	0
cgd2_1520-RA	1779	1480	1	8.36292
cgd2_1530-RA	1212	913	0	0
cgd2_1540-RA	456	157	0	0
cgd2_1550-RA	1488	1189	0	0
cgd2_1560-RA	1599	1300	2	19.0417
cgd2_1570-RA	921	622	0	0
cgd2_1580-RA	366	68.0394	3	545.733
cgd2_1590-RA	1968	1669	4	29.6636
cgd2_160-RA	1382	1083	11	125.714
cgd2_1600-RA	2589	2290	3	16.2146
cgd2_1610-RA	1551	1252	1	9.88588
cgd2_1620-RA	759	460	4	107.627
cgd2_1630-RA	620	321	0	0
cgd2_1640-RA	2367	2068	2	11.9701
cgd2_1650-RA	1407	1108	3	33.5121
cgd2_1660-RA	510	211	1	58.6594
cgd2_1670-RA	354	57.3804	1	215.703
cgd2_1680-RA	1076	777	2	31.8588
cgd2_1690-RA	303	25.7547	1	480.577
cgd2_170-RA	470	171	13	940.951
cgd2_1700-RA	519	220	0	0
cgd2_1710-RA	3504	3205	1	3.86182
cgd2_1713-RA	591	292	1	42.3874
cgd2_1720-RA	1800	1501	0	0
cgd2_1730-RA	1227	928	0	0
cgd2_1740-RA	2409	2110	5	29.3297
cgd2_1745-RA	85	4.5656	0	0
cgd2_1750-RA	1449	1150	0	0
cgd2_1760-RA	1139	840	2	29.4693
cgd2_1770-RA	1278	979	2	25.2852
cgd2_1780-RA	1317	1018	7	85.1079
cgd2_1790-RA	3120	2821	0	0
cgd2_180-RA	603	304	0	0
cgd2_1800-RA	1315	1016	2	24.3644
cgd2_1820-RA	603	304	6	244.285
cgd2_1823-RA	496	197	0	0
cgd2_1830-RA	1146	847	0	0
cgd2_1840-RA	1548	1249	3	29.7289
cgd2_1850-RA	981	682	7	127.038
cgd2_1860-RA	3741	3442	0	0
cgd2_1870-RA	942	643	17	327.233
cgd2_1880-RA	348	52.4205	0	0
cgd2_1890-RA	705	406	3	91.4566
cgd2_190-RA	411	112.012	0	0
cgd2_1900-RA	1008	709	4	69.8286
cgd2_1910-RA	1605	1306	34	322.222
cgd2_1920-RA	3423	3124	2	7.9239
cgd2_1930-RA	498	199	0	0
cgd2_1940-RA	660	361	11	377.142
cgd2_1950-RA	1980	1681	2	14.7259
cgd2_1960-RA	2133	1834	1	6.74871
cgd2_1970-RA	2889	2590	0	0
cgd2_1980-RA	1113	814	1	15.2053
cgd2_1990-RA	702	403	0	0
cgd2_20-RA	2049	1750	73	516.303
cgd2_200-RA	972	673	53.9489	992.174
cgd2_2000-RA	997	698	3	53.1968
cgd2_2010-RA	804	505	3	73.5275
cgd2_2020-RA	618	319	0	0
cgd2_2030-RA	631	332	1	37.2805
cgd2_2040-RA	1221	922	0	0
cgd2_2050-RA	867	568	9	196.116
cgd2_2060-RA	2130	1831	3	20.2793
cgd2_2070-RA	1578	1279	5	48.3859
cgd2_2080-RA	1046	747	1	16.5691
cgd2_2090-RA	3259	2960	2	8.36292
cgd2_210-RA	1741	1442	8	68.6664
cgd2_2100-RA	645	346	75	2682.9
cgd2_2110-RA	567	268	112	5172.53
cgd2_2120-RA	297	23.5517	7	3678.71
cgd2_2130-RA	4281	3982	11	34.191
cgd2_2140-RA	5457	5158	0	0
cgd2_2150-RA	408	109.017	1	113.534
cgd2_2160-RA	2880	2581	0	0
cgd2_2170-RA	1689	1390	3	26.7132
cgd2_2180-RA	351	54.8653	0	0
cgd2_2190-RA	1242	943	2	26.2505
cgd2_220-RA	1724	1425	0	0
cgd2_2200-RA	306	26.9586	0	0
cgd2_2210-RA	1212	913	0	0
cgd2_2220-RA	855	556	0	0
cgd2_2230-RA	2502	2203	0	0
cgd2_2240-RA	1386	1087	2	22.773
cgd2_2250-RA	495	196	2	126.297
cgd2_2260-RA	2034	1735	4	28.5352
cgd2_2270-RA	1038	739	2	33.497
cgd2_2280-RA	1680	1381	0	0
cgd2_2290-RA	924	625	0	0
cgd2_230-RA	5048	4749	0	0
cgd2_2300-RA	1464	1165	0	0
cgd2_2310-RA	1635	1336	3	27.7929
cgd2_2320-RA	5061	4762	0	0
cgd2_2330-RA	507	208	0	0
cgd2_2340-RA	4959	4660	7	18.5922
cgd2_2350-RA	1716	1417	4	34.939
cgd2_2360-RA	5907	5608	0	0
cgd2_2370-RA	405	106.025	0	0
cgd2_2380-RA	966	667	0	0
cgd2_2390-RA	1011	712	0	0
cgd2_240-RA	867	568	1	21.7907
cgd2_2400-RA	3876	3577	0	0
cgd2_2410-RA	468	169	0	0
cgd2_2420-RA	1446	1147	0	0
cgd2_2430-RA	957	658	0	0
cgd2_2440-RA	393	94.0931	3	394.624
cgd2_2450-RA	504	205	1	60.3762
cgd2_2460-RA	586	287	1	43.1259
cgd2_2470-RA	705	406	0	0
cgd2_2480-RA	1419	1120	2	22.102
cgd2_2490-RA	885	586	0	0
cgd2_250-RA	393	94.0931	1	131.541
cgd2_2500-RA	1695	1396	1	8.86614
cgd2_2510-RA	2295	1996	10	62.0096
cgd2_2520-RA	832	533	4	92.8865
cgd2_2523-RA	751	452	1	27.383
cgd2_2530-RA	1029	730	10	169.55
cgd2_2533-RA	408	109.017	2	227.067
cgd2_2540-RA	327	37.5845	4	1317.26
cgd2_2550-RA	5610	5311	3	6.99141
cgd2_2560-RA	2976	2677	13	60.1056
cgd2_2570-RA	799	500	2	49.5085
cgd2_2580-RA	6960	6661	13	24.1559
cgd2_2590-RA	384	85.2271	0	0
cgd2_260-RA	1037	738	2	33.5423
cgd2_2600-RA	1394	1095	0	0
cgd2_2610-RA	7839	7540	2	3.28306
cgd2_2620-RA	1800	1501	0	0
cgd2_2630-RA	1971	1672	0	0
cgd2_2640-RA	558	259	0	0
cgd2_2650-RA	1257	958	1	12.9198
cgd2_2660-RA	1293	994	2	24.9037
cgd2_2670-RA	1245	946	1	13.0836
cgd2_2680-RA	4305	4006	2	6.17929
cgd2_2690-RA	618	319	3	116.399
cgd2_270-RA	2081	1782	6	41.6738
cgd2_2700-RA	1488	1189	20	208.194
cgd2_2710-RA	1653	1354	2	18.2823
cgd2_2720-RA	3012	2713	0	0
cgd2_2730-RA	3489	3190	10	38.7998
cgd2_2740-RA	1620	1321	2	18.739
cgd2_2750-RA	4050	3751	4	13.1987
cgd2_2760-RA	2273	1974	0	0
cgd2_2770-RA	6555	6256	0	0
cgd2_2780-RA	1122	823	0	0
cgd2_2790-RA	1099	800	3	46.4142
cgd2_280-RA	618	319	22	853.595
cgd2_2800-RA	843	544	7	159.264
cgd2_2810-RA	693	394	0	0
cgd2_2820-RA	457	158	0	0
cgd2_2830-RA	921	622	0	0
cgd2_2840-RA	3333	3034	7	28.5563
cgd2_2850-RA	555	256	0	0
cgd2_2860-RA	570	271	8	365.376
cgd2_2870-RA	207	8.82844	0	0
cgd2_2880-RA	1122	823	1	15.039
cgd2_2890-RA	897	598	0	0
cgd2_290-RA	1486	1187	0	0
cgd2_2900-RA	516	217	0	0
cgd2_2910-RA	3669	3370	2	7.34548
cgd2_2920-RA	1103	804	13	200.128
cgd2_2930-RA	1649	1350	0	0
cgd2_2940-RA	4955	4656	8	21.2665
cgd2_2950-RA	6889	6590	1	1.87817
cgd2_2960-RA	1578	1279	1	9.67719
cgd2_2970-RA	537	238	0	0
cgd2_2980-RA	3303	3004	1	4.12022
cgd2_30-RA	1512	1213	0	0
cgd2_300-RA	3747	3448	0	0
cgd2_3000-RA	435	136	9	819.072
cgd2_3010-RA	2244	1945	1	6.36356
cgd2_3020-RA	528	229	0	0
